game_id,team,uni_id,backbone,belly_button,back_shoulder_blade,belt,pants,number,helmet,socks
2020_07_SF_NE,SF,2020_SF_A.png,#fefefe,#ffffff,#ffffff,#d2ad7c,#d1ad7d,#ba0814,#bf9e79,#bb0915
2020_07_SEA_ARI,SEA,2020_SEA_J.png,#e3dfdb,#e4dfdb,#e3dfdb,#e5e0dd,#e3dfdb,#27445c,#0c2135,#24283b
2020_07_PIT_TEN,TEN,2020_TEN_G.png,#61ace3,#61abe4,#61ace3,#09203d,#0c2340,#60abe3,#001328,#0b2240
2020_07_BUF_NYJ,NYJ,2020_NYJ_D4.png,#25623e,#25623d,#25633e,#22613b,#25623e,#eaeaea,#024f22,#ffffff
2020_07_CAR_NO,NO,2020_NO_F2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2020_07_CLE_CIN,CIN,2020_CIN_I2.png,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#fb3012,#000000
2020_07_DAL_WAS,WAS,2020_WFT_F.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2020_07_DET_ATL,ATL,2020_ATL_S.png,#000000,#090001,#c0001d,#000000,#000000,#fefefe,#242424,#000000
2020_07_GB_HOU,HOU,2020_HOU_F.png,#03182f,#02172f,#03182f,#02152c,#03182f,#b1242d,#03182e,#02172e
2020_07_TB_LV,LV,2020_LV_D.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2020_07_JAX_LAC,LAC,2020_LAC_C.png,#348dd6,#338dd5,#348dd5,#ffffff,#fefefe,#fefefe,#ffffff,#348cd5
2020_07_KC_DEN,DEN,2020_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2020_07_SF_NE,NE,2020_NE_C.png,#031f4b,#021e4a,#031f4b,#021c49,#031f4b,#fefefe,#b6bec8,#021e4a
2020_07_SEA_ARI,ARI,2020_ARZ_F3.png,#000000,#000000,#000000,#ffffff,#fefefe,#5c0012,#ffffff,#000000
2020_07_CHI_LA,CHI,2020_CHI_C.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#fefefe,#03182e,#ffffff
2020_07_CHI_LA,LA,2020_LAR_C.png,#031dae,#021caf,#031daf,#021aaf,#f8db00,#fed513,#031caf,#021cae
2020_08_ATL_CAR,ATL,2020_ATL_E.png,#fefefe,#ffffff,#ffffff,#000000,#000000,#000000,#242424,#000000
2020_08_ATL_CAR,CAR,2020_CAR_L2.png,#000000,#000000,#000000,#0087d5,#000000,#fefefe,#b5beca,#000000
2020_08_PIT_BAL,PIT,2020_PIT_A.png,#fefefe,#ffffff,#ffffff,#fdd736,#fcd638,#fefefe,#000000,#000000
2020_08_IND_DET,IND,2020_IND_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#11346a,#ffffff,#12356a
2020_08_LA_MIA,LA,2020_LAR_C.png,#031dae,#021caf,#031daf,#021aaf,#f8db00,#fed513,#031caf,#021cae
2020_08_LV_CLE,LV,2020_LV_A.png,#fefefe,#ffffff,#ffffff,#949494,#d1d7de,#000000,#bdc5d0,#000000
2020_08_MIN_GB,MIN,2020_MIN_B.png,#fefefe,#ffffff,#ffffff,#391e84,#3c2185,#3c2084,#41228d,#351d77
2020_08_NE_BUF,NE,2020_NE_A.png,#fefefe,#ffffff,#ffffff,#021c49,#031f4b,#031e4a,#b6bec8,#021e4a
2020_08_NYJ_KC,NYJ,2020_NYJ_B2.png,#fefefe,#ffffff,#ffffff,#22613b,#25623e,#225d3a,#024f22,#ffffff
2020_08_TEN_CIN,TEN,2020_TEN_K.png,#0c2340,#0b2240,#0c2340,#ffffff,#fefefe,#0c2340,#001328,#0b2240
2020_08_LAC_DEN,LAC,2020_LAC_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#338cd5,#ffffff,#348cd5
2020_08_NO_CHI,NO,2020_NO_B2.png,#fefefe,#ffffff,#ffffff,#000000,#000000,#000000,#c7be8c,#000000
2020_08_SF_SEA,SF,2020_SF_B.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#ba0814,#c09f7a,#ffffff
2020_08_DAL_PHI,DAL,2020_DAL_A.png,#fefefe,#ffffff,#ffffff,#afdcec,#aedbea,#002675,#b2bfcb,#002676
2020_08_PIT_BAL,BAL,2020_BAL_G.png,#2a0365,#2a0264,#2a0364,#ffffff,#fefefe,#fefefe,#000000,#000000
2020_08_IND_DET,DET,2020_DET_C.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2020_08_LA_MIA,MIA,2020_MIA_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#008c96,#ffffff,#008c96
2020_08_LV_CLE,CLE,2020_CLE_H.png,#3c2c24,#3b2c23,#3c2d24,#e9430c,#e8450f,#fefefe,#e7450f,#3b2c24
2020_08_MIN_GB,GB,2020_GB_D.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2020_08_NE_BUF,BUF,2020_BUF_F3.png,#00338d,#00328d,#00338d,#ffffff,#fefefe,#fefefe,#ffffff,#00338c
2020_08_NYJ_KC,KC,2020_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2020_08_TEN_CIN,CIN,2020_CIN_G.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000000,#fb3012,#ffffff
2020_08_LAC_DEN,DEN,2020_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2020_08_NO_CHI,CHI,2020_CHI_E.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2020_08_SF_SEA,SEA,2020_SEA_G.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2020_08_DAL_PHI,PHI,2020_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2020_08_TB_NYG,TB,2020_TB_C.png,#c41821,#c41720,#c51821,#3f3b3b,#423e3e,#fefefe,#423c37,#000000
2020_08_TB_NYG,NYG,2020_NYG_C.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000061,#000062,#ffffff
2020_09_GB_SF,GB,2020_GB_A.png,#fefefe,#ffffff,#ffffff,#fbbf0d,#fbbf11,#004000,#fbbf11,#004000
2020_09_GB_SF,SF,2020_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2020_09_BAL_IND,BAL,2020_BAL_E.png,#fefefe,#ffffff,#ffffff,#270263,#2a0365,#290364,#000000,#000000
2020_09_CAR_KC,CAR,2020_CAR_D.png,#fefefe,#ffffff,#ffffff,#0087d5,#000000,#000000,#b5beca,#000000
2020_09_CHI_TEN,CHI,2020_CHI_C.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#fefefe,#03182e,#ffffff
2020_09_DEN_ATL,DEN,2020_DEN_F.png,#03182f,#02172f,#03182f,#02152c,#03182f,#03182f,#03182e,#02172e
2020_09_DET_MIN,DET,2020_DET_A.png,#fefefe,#ffffff,#ffffff,#1864bb,#1b66bb,#497da6,#cbd1dc,#0761b0
2020_09_HOU_JAX,HOU,2020_HOU_C.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#b1242d,#03182e,#02172e
2020_09_NYG_WAS,NYG,2020_NYG_A.png,#fefefe,#ffffff,#ffffff,#aab3ac,#a9b3ac,#b20000,#000062,#b30000
2020_09_SEA_BUF,SEA,2020_SEA_B.png,#fefefe,#ffffff,#ffffff,#e5e0dd,#e3dfdb,#27445c,#0c2135,#24283b
2020_09_LV_LAC,LV,2020_LV_B.png,#fefefe,#ffffff,#ffffff,#949494,#d1d7de,#d9dadc,#bdc5d0,#000000
2020_09_MIA_ARI,MIA,2020_MIA_C2.png,#fefefe,#ffffff,#ffffff,#008c97,#008d97,#008c96,#ffffff,#008c96
2020_09_PIT_DAL,PIT,2020_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2020_09_NO_TB,NO,2020_NO_D.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#bc923d,#c7be8c,#ffffff
2020_09_BAL_IND,IND,2020_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2020_09_CAR_KC,KC,2020_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2020_09_CHI_TEN,TEN,2020_TEN_H.png,#61ace3,#61abe4,#61ace3,#ffffff,#fefefe,#60abe3,#001328,#0b2240
2020_09_DEN_ATL,ATL,2020_ATL_A.PNG,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000000,#242424,#ffffff
2020_09_DET_MIN,MIN,2020_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2020_09_HOU_JAX,JAX,2020_JAX_Zc.png,#018fad,#018ead,#018fad,#000000,#000000,#fefefe,#000000,#018eac
2020_09_NYG_WAS,WAS,2020_WFT_F.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2020_09_SEA_BUF,BUF,2020_BUF_I.png,#00338d,#00328d,#00338d,#00308c,#00338d,#fefefe,#ffffff,#ffffff
2020_09_LV_LAC,LAC,2020_LAC_F.png,#03182f,#02172f,#03182f,#02152c,#03182f,#fefefe,#ffffff,#02172e
2020_09_MIA_ARI,ARI,2020_ARZ_D2.png,#ae0024,#ad0023,#ae0024,#ffffff,#fefefe,#580011,#ffffff,#ad0024
2020_09_PIT_DAL,DAL,2020_DAL_A.png,#fefefe,#ffffff,#ffffff,#afdcec,#aedbea,#002675,#b2bfcb,#002676
2020_09_NO_TB,TB,2020_TB_C.png,#c41821,#c41720,#c51821,#3f3b3b,#423e3e,#fefefe,#423c37,#000000
2020_09_NE_NYJ,NE,2020_NE_A.png,#fefefe,#ffffff,#ffffff,#021c49,#031f4b,#031e4a,#b6bec8,#021e4a
2020_09_NE_NYJ,NYJ,2020_NYJ_E2.png,#000000,#000000,#000000,#000000,#000000,#edf2ef,#024f22,#000000
2020_10_IND_TEN,IND,2020_IND_B.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#11346a,#ffffff,#ffffff
2020_10_IND_TEN,TEN,2020_TEN_J2.png,#0c2340,#0b2240,#0c2340,#09203d,#0c2340,#0c2340,#001328,#0b2240
2020_10_JAX_GB,JAX,2020_JAX_E.png,#fefefe,#ffffff,#ffffff,#000000,#000000,#1e1e1e,#000000,#000000
2020_10_PHI_NYG,PHI,2020_PHI_B.png,#fefefe,#ffffff,#ffffff,#000000,#fefefe,#255163,#003333,#ffffff
2020_10_TB_CAR,TB,2020_TB_A.png,#fefefe,#ffffff,#ffffff,#3f3b3b,#423e3e,#c41820,#423c37,#000000
2020_10_WAS_DET,WAS,2020_WFT_A.png,#fefefe,#ffffff,#ffffff,#7f0000,#800000,#800000,#800000,#ffffff
2020_10_HOU_CLE,HOU,2020_HOU_C.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#b1242d,#03182e,#02172e
2020_10_LAC_MIA,LAC,2020_LAC_D.png,#348dd6,#338dd5,#348dd5,#fdc73d,#fcc540,#fefefe,#ffffff,#348cd5
2020_10_BUF_ARI,BUF,2020_BUF_D.png,#fefefe,#ffffff,#ffffff,#00308c,#00338d,#00328c,#ffffff,#00338c
2020_10_DEN_LV,DEN,2020_DEN_A.png,#fefefe,#ffffff,#ffffff,#02152c,#fefefe,#fefefe,#03182e,#02172e
2020_10_CIN_PIT,CIN,2020_CIN_E2.png,#fefefe,#ffffff,#fefaf9,#000000,#000000,#000000,#fb3012,#000000
2020_10_SEA_LA,SEA,2020_SEA_C.png,#fefefe,#ffffff,#ffffff,#212639,#24293c,#27445c,#0c2135,#24283b
2020_10_SF_NO,SF,2020_SF_A.png,#fefefe,#ffffff,#ffffff,#d2ad7c,#d1ad7d,#ba0814,#bf9e79,#bb0915
2020_10_BAL_NE,BAL,2020_BAL_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#290364,#000000,#000000
2020_10_JAX_GB,GB,2020_GB_D.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2020_10_PHI_NYG,NYG,2020_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2020_10_TB_CAR,CAR,2020_CAR_N.png,#000000,#000000,#000000,#0087d5,#d1d5d7,#fefefe,#b5beca,#000000
2020_10_WAS_DET,DET,2020_DET_C.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2020_10_HOU_CLE,CLE,2020_CLE_E.png,#3c2c24,#3b2c23,#3c2d24,#ffffff,#fefefe,#fefefe,#e7450f,#3b2c24
2020_10_LAC_MIA,MIA,2020_MIA_D.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#008c96,#ffffff,#008a94
2020_10_BUF_ARI,ARI,2020_ARZ_E3.png,#ae0024,#ad0023,#ae0024,#ae0021,#ae0024,#580011,#ffffff,#ad0024
2020_10_DEN_LV,LV,2020_LV_D.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2020_10_CIN_PIT,PIT,2020_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2020_10_SEA_LA,LA,2020_LAR_E.png,#031daf,#031daf,#031daf,#ede6df,#ebe4dd,#ffd615,#031daf,#031daf
2020_10_SF_NO,NO,2020_NO_F2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2020_10_BAL_NE,NE,2020_NE_C.png,#031f4b,#021e4a,#031f4b,#021c49,#031f4b,#fefefe,#b6bec8,#021e4a
2020_10_MIN_CHI,MIN,2020_MIN_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#3c2084,#41228d,#351d77
2020_10_MIN_CHI,CHI,2020_CHI_J.png,#dd4814,#dd4713,#dd4814,#ffffff,#fefefe,#dc4714,#03182e,#dc4813
2020_11_ARI_SEA,ARI,2020_ARZ_G.png,#000000,#000000,#000000,#000000,#000000,#858585,#ffffff,#000000
2020_11_ARI_SEA,SEA,2020_SEA_O.png,#b6fe3e,#b5ff3d,#b6ff3e,#212639,#24293c,#27445c,#0c2135,#24283b
2020_11_ATL_NO,ATL,2020_ATL_A.PNG,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000000,#242424,#ffffff
2020_11_CIN_WAS,CIN,2020_CIN_C2.png,#fefefe,#ffffff,#fefaf9,#ffffff,#fefefe,#000000,#fb3012,#fd2f12
2020_11_DET_CAR,DET,2020_DET_A.png,#fefefe,#ffffff,#ffffff,#1864bb,#1b66bb,#497da6,#cbd1dc,#0761b0
2020_11_NE_HOU,NE,2020_NE_A.png,#fefefe,#ffffff,#ffffff,#021c49,#031f4b,#031e4a,#b6bec8,#021e4a
2020_11_PHI_CLE,PHI,2020_PHI_C.png,#fefefe,#ffffff,#ffffff,#000000,#265264,#255163,#003333,#000000
2020_11_PIT_JAX,PIT,2020_PIT_A.png,#fefefe,#ffffff,#ffffff,#fdd736,#fcd638,#fefefe,#000000,#000000
2020_11_TEN_BAL,TEN,2020_TEN_B.png,#fefefe,#ffffff,#ffffff,#09203d,#0c2340,#fefefe,#001328,#0b2240
2020_11_MIA_DEN,MIA,2020_MIA_C2.png,#fefefe,#ffffff,#ffffff,#008c97,#008d97,#008c96,#ffffff,#008c96
2020_11_NYJ_LAC,NYJ,2020_NYJ_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#225d3a,#024f22,#ffffff
2020_11_GB_IND,GB,2020_GB_A.png,#fefefe,#ffffff,#ffffff,#fbbf0d,#fbbf11,#004000,#fbbf11,#004000
2020_11_DAL_MIN,DAL,2020_DAL_A.png,#fefefe,#ffffff,#ffffff,#afdcec,#aedbea,#002675,#b2bfcb,#002676
2020_11_KC_LV,KC,2020_KC_C.png,#fefefe,#ffffff,#ffffff,#c90314,#c80417,#c70416,#c80417,#ffffff
2020_11_ATL_NO,NO,2020_NO_F2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2020_11_CIN_WAS,WAS,2020_WFT_I.png,#731838,#721739,#731838,#e8d7a3,#e7d6a3,#cb8a04,#800000,#731738
2020_11_DET_CAR,CAR,2020_CAR_L.png,#000000,#000000,#000000,#0087d5,#000000,#fefefe,#b5beca,#000000
2020_11_NE_HOU,HOU,2020_HOU_D.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2020_11_PHI_CLE,CLE,2020_CLE_E.png,#3c2c24,#3b2c23,#3c2d24,#ffffff,#fefefe,#fefefe,#e7450f,#3b2c24
2020_11_PIT_JAX,JAX,2020_JAX_Q.png,#000000,#000000,#000000,#008ead,#018fad,#fefefe,#000000,#000000
2020_11_TEN_BAL,BAL,2020_BAL_P.png,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#000000,#000000
2020_11_MIA_DEN,DEN,2020_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2020_11_NYJ_LAC,LAC,2020_LAC_C.png,#348dd6,#338dd5,#348dd5,#ffffff,#fefefe,#fefefe,#ffffff,#348cd5
2020_11_GB_IND,IND,2020_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2020_11_DAL_MIN,MIN,2020_MIN_E.png,#3c2185,#3b2084,#3c2185,#391e84,#3c2185,#f9c805,#41228d,#351d77
2020_11_KC_LV,LV,2020_LV_D.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2020_11_LA_TB,LA,2020_LAR_A.png,#eae3dd,#eae4dd,#ebe3dd,#ece5de,#eae3dd,#031cae,#031caf,#eae3dc
2020_11_LA_TB,TB,2020_TB_E.png,#423e3e,#413d3d,#423e3e,#3f3b3b,#423e3e,#fefefe,#423c37,#383535
2020_12_HOU_DET,HOU,2020_HOU_C.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#b1242d,#03182e,#02172e
2020_12_WAS_DAL,WAS,2020_WFT_F.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2020_12_HOU_DET,DET,2020_DET_E.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#dbdbdc,#c5cbd7,#0761b0
2020_12_WAS_DAL,DAL,2020_DAL_D.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#002046,#b2bfcb,#ffffff
2020_12_ARI_NE,ARI,2020_ARZ_A2.png,#fefefe,#ffffff,#c9596e,#ffffff,#fefefe,#797979,#ffffff,#ad0024
2020_12_CAR_MIN,CAR,2020_CAR_A.png,#fefefe,#ffffff,#ffffff,#0087d5,#fefefe,#000000,#b5beca,#0087d4
2020_12_CLE_JAX,CLE,2020_CLE_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#3c2d23,#e7450f,#ffffff
2020_12_LAC_BUF,LAC,2020_LAC_F.png,#03182f,#02172f,#03182f,#02152c,#03182f,#fefefe,#ffffff,#02172e
2020_12_LV_ATL,LV,2020_LV_A.png,#fefefe,#ffffff,#ffffff,#949494,#d1d7de,#000000,#bdc5d0,#000000
2020_12_MIA_NYJ,MIA,2020_MIA_C2.png,#fefefe,#ffffff,#ffffff,#008c97,#008d97,#008c96,#ffffff,#008c96
2020_12_NYG_CIN,NYG,2020_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2020_12_TEN_IND,TEN,2020_TEN_C2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#fefefe,#001328,#0b2240
2020_12_NO_DEN,NO,2020_NO_C.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000000,#c7be8c,#ffffff
2020_12_SF_LA,SF,2020_SF_A.png,#fefefe,#ffffff,#ffffff,#d2ad7c,#d1ad7d,#ba0814,#bf9e79,#bb0915
2020_12_KC_TB,KC,2020_KC_C.png,#fefefe,#ffffff,#ffffff,#c90314,#c80417,#c70416,#c80417,#ffffff
2020_12_CHI_GB,CHI,2020_CHI_C.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#fefefe,#03182e,#ffffff
2020_12_ARI_NE,NE,2020_NE_C.png,#031f4b,#021e4a,#031f4b,#021c49,#031f4b,#fefefe,#b6bec8,#021e4a
2020_12_CAR_MIN,MIN,2020_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2020_12_CLE_JAX,JAX,2020_JAX_N.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#000000,#000000
2020_12_LAC_BUF,BUF,2020_BUF_E.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#00328c,#ffffff,#00338c
2020_12_LV_ATL,ATL,2020_ATL_N.PNG,#000000,#000000,#000000,#000000,#000000,#fefefe,#242424,#000000
2020_12_MIA_NYJ,NYJ,2020_NYJ_C.png,#25623e,#25623d,#25633e,#ffffff,#fefefe,#eaeaea,#024f22,#005021
2020_12_NYG_CIN,CIN,2020_CIN_G.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#000000,#fb3012,#ffffff
2020_12_TEN_IND,IND,2020_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2020_12_NO_DEN,DEN,2020_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2020_12_SF_LA,LA,2020_LAR_C.png,#031dae,#021caf,#031daf,#021aaf,#f8db00,#fed513,#031caf,#021cae
2020_12_KC_TB,TB,2020_TB_C.png,#c41821,#c41720,#c51821,#3f3b3b,#423e3e,#fefefe,#423c37,#000000
2020_12_CHI_GB,GB,2020_GB_D.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2020_12_SEA_PHI,SEA,2020_SEA_C.png,#fefefe,#ffffff,#ffffff,#212639,#24293c,#27445c,#0c2135,#24283b
2020_12_SEA_PHI,PHI,2020_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2020_12_BAL_PIT,BAL,2020_BAL_C.png,#fefefe,#ffffff,#ffffff,#000000,#000000,#290364,#000000,#000000
2020_12_BAL_PIT,PIT,2020_PIT_F.png,#000000,#000000,#000000,#000000,#000000,#fdd538,#000000,#000000
2020_13_CIN_MIA,CIN,2020_CIN_E2.png,#fefefe,#ffffff,#fefaf9,#000000,#000000,#000000,#fb3012,#000000
2020_13_CLE_TEN,CLE,2020_CLE_C.png,#fefefe,#ffffff,#ffffff,#392a21,#3c2c24,#3c2d23,#e7450f,#ffffff
2020_13_DET_CHI,DET,2020_DET_A.png,#fefefe,#ffffff,#ffffff,#1864bb,#1b66bb,#497da6,#cbd1dc,#0761b0
2020_13_IND_HOU,IND,2020_IND_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#11346a,#ffffff,#12356a
2020_13_JAX_MIN,JAX,2020_JAX_E.png,#fefefe,#ffffff,#ffffff,#000000,#000000,#1e1e1e,#000000,#000000
2020_13_LV_NYJ,LV,2020_LV_A.png,#fefefe,#ffffff,#ffffff,#949494,#d1d7de,#000000,#bdc5d0,#000000
2020_13_NO_ATL,NO,2020_NO_B2.png,#fefefe,#ffffff,#ffffff,#000000,#000000,#000000,#c7be8c,#000000
2020_13_LA_ARI,LA,2020_LAR_A.png,#eae3dd,#eae4dd,#ebe3dd,#ece5de,#eae3dd,#031cae,#031caf,#eae3dc
2020_13_NYG_SEA,NYG,2020_NYG_A.png,#fefefe,#ffffff,#ffffff,#aab3ac,#a9b3ac,#b20000,#000062,#b30000
2020_13_NE_LAC,NE,2020_NE_A.png,#fefefe,#ffffff,#ffffff,#021c49,#031f4b,#031e4a,#b6bec8,#021e4a
2020_13_PHI_GB,PHI,2020_PHI_C.png,#fefefe,#ffffff,#ffffff,#000000,#265264,#255163,#003333,#000000
2020_13_DEN_KC,DEN,2020_DEN_A.png,#fefefe,#ffffff,#ffffff,#02152c,#fefefe,#fefefe,#03182e,#02172e
2020_13_CIN_MIA,MIA,2020_MIA_E2.png,#008d97,#008d96,#008d97,#ffffff,#fefefe,#fefefe,#ffffff,#008c96
2020_13_CLE_TEN,TEN,2020_TEN_E2.png,#61ace3,#61abe4,#61ace3,#80b7e7,#81b7e6,#60abe3,#001328,#0b2240
2020_13_DET_CHI,CHI,2020_CHI_E.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2020_13_IND_HOU,HOU,2020_HOU_G.png,#b2252c,#b1252c,#b2252d,#ffffff,#fefefe,#fefefe,#03182e,#b1242c
2020_13_JAX_MIN,MIN,2020_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2020_13_LV_NYJ,NYJ,2020_NYJ_D4.png,#25623e,#25623d,#25633e,#22613b,#25623e,#eaeaea,#024f22,#ffffff
2020_13_NO_ATL,ATL,2020_ATL_T.PNG,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#242424,#ffffff
2020_13_LA_ARI,ARI,2020_ARZ_G.png,#000000,#000000,#000000,#000000,#000000,#858585,#ffffff,#000000
2020_13_NYG_SEA,SEA,2020_SEA_G.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2020_13_NE_LAC,LAC,2020_LAC_D.png,#348dd6,#338dd5,#348dd5,#fdc73d,#fcc540,#fefefe,#ffffff,#348cd5
2020_13_PHI_GB,GB,2020_GB_D.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2020_13_DEN_KC,KC,2020_KC_F.png,#c80417,#c80416,#c80417,#c90314,#c80417,#fefefe,#c80417,#c70416
2020_13_WAS_PIT,WAS,2020_WFT_C.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#800000,#800000,#800000
2020_13_BUF_SF,BUF,2020_BUF_C2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#00328c,#ffffff,#ffffff
2020_13_WAS_PIT,PIT,2020_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2020_13_BUF_SF,SF,2020_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2020_13_DAL_BAL,DAL,2020_DAL_A.png,#fefefe,#ffffff,#ffffff,#afdcec,#aedbea,#002675,#b2bfcb,#002676
2020_13_DAL_BAL,BAL,2020_BAL_Q.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#000000,#000000
2020_14_NE_LA,NE,2020_NE_A.png,#fefefe,#ffffff,#ffffff,#021c49,#031f4b,#031e4a,#b6bec8,#021e4a
2020_14_NE_LA,LA,2020_LAR_E.png,#031daf,#031daf,#031daf,#ede6df,#ebe4dd,#ffd615,#031daf,#031daf
2020_14_ARI_NYG,ARI,2020_ARZ_A2.png,#fefefe,#ffffff,#c9596e,#ffffff,#fefefe,#797979,#ffffff,#ad0024
2020_14_DAL_CIN,DAL,2020_DAL_A.png,#fefefe,#ffffff,#ffffff,#afdcec,#aedbea,#002675,#b2bfcb,#002676
