season,posteam,game_id,off_play_caller
2016,NO,2016_08_SEA_NO,Sean Payton
2016,WAS,2016_08_WAS_CIN,Sean McVay
2016,CIN,2016_08_WAS_CIN,Ken Zampese
2016,ATL,2016_09_ATL_TB,Kyle Shanahan
2016,TB,2016_09_ATL_TB,Dirk Koetter
2016,BUF,2016_09_BUF_SEA,Anthony Lynn
2016,SEA,2016_09_BUF_SEA,Darrell Bevell
2016,CAR,2016_09_CAR_LA,Mike Shula
2016,LA,2016_09_CAR_LA,Rob Boras
2016,DAL,2016_09_DAL_CLE,Scott Linehan
2016,CLE,2016_09_DAL_CLE,Hue Jackson
2016,DEN,2016_09_DEN_OAK,Gary Kubiak
2016,LV,2016_09_DEN_OAK,Bill Musgrave
2016,DET,2016_09_DET_MIN,Jim Bob Cooter
2016,MIN,2016_09_DET_MIN,Pat Shurmur
2016,IND,2016_09_IND_GB,Rob Chudzinski
2016,GB,2016_09_IND_GB,Mike McCarthy
2016,JAX,2016_09_JAX_KC,Nathaniel Hackett
2016,KC,2016_09_JAX_KC,Andy Reid
2016,NO,2016_09_NO_SF,Sean Payton
2016,SF,2016_09_NO_SF,Chip Kelly
2016,NYJ,2016_09_NYJ_MIA,Chan Gailey
2016,MIA,2016_09_NYJ_MIA,Adam Gase
2016,PHI,2016_09_PHI_NYG,Doug Pederson
2016,NYG,2016_09_PHI_NYG,Ben McAdoo
2016,PIT,2016_09_PIT_BAL,Todd Haley
2016,BAL,2016_09_PIT_BAL,Marty Mornhinweg
2016,TEN,2016_09_TEN_SD,Terry Robiskie
2016,LAC,2016_09_TEN_SD,Ken Whisenhunt
2016,ATL,2016_10_ATL_PHI,Kyle Shanahan
2016,PHI,2016_10_ATL_PHI,Doug Pederson
2016,CHI,2016_10_CHI_TB,Dowell Loggains
2016,TB,2016_10_CHI_TB,Dirk Koetter
2016,CIN,2016_10_CIN_NYG,Ken Zampese
2016,NYG,2016_10_CIN_NYG,Ben McAdoo
2016,CLE,2016_10_CLE_BAL,Hue Jackson
2016,BAL,2016_10_CLE_BAL,Marty Mornhinweg
2016,DAL,2016_10_DAL_PIT,Scott Linehan
2016,PIT,2016_10_DAL_PIT,Todd Haley
2016,DEN,2016_10_DEN_NO,Gary Kubiak
2016,NO,2016_10_DEN_NO,Sean Payton
2016,GB,2016_10_GB_TEN,Mike McCarthy
2016,TEN,2016_10_GB_TEN,Terry Robiskie
2016,HOU,2016_10_HOU_JAX,Bill O'Brien
2016,JAX,2016_10_HOU_JAX,Nathaniel Hackett
2016,KC,2016_10_KC_CAR,Andy Reid
2016,CAR,2016_10_KC_CAR,Mike Shula
2016,LA,2016_10_LA_NYJ,Rob Boras
2016,NYJ,2016_10_LA_NYJ,Chan Gailey
2016,MIA,2016_10_MIA_SD,Adam Gase
2016,LAC,2016_10_MIA_SD,Ken Whisenhunt
2016,MIN,2016_10_MIN_WAS,Pat Shurmur
2016,WAS,2016_10_MIN_WAS,Sean McVay
2016,SEA,2016_10_SEA_NE,Darrell Bevell
2016,NE,2016_10_SEA_NE,Josh McDaniels
2016,SF,2016_10_SF_ARI,Chip Kelly
2016,ARI,2016_10_SF_ARI,Bruce Arians
2016,ARI,2016_11_ARI_MIN,Bruce Arians
2016,MIN,2016_11_ARI_MIN,Pat Shurmur
2016,BAL,2016_11_BAL_DAL,Marty Mornhinweg
2016,DAL,2016_11_BAL_DAL,Scott Linehan
2016,BUF,2016_11_BUF_CIN,Anthony Lynn
2016,CIN,2016_11_BUF_CIN,Ken Zampese
2016,CHI,2016_11_CHI_NYG,Dowell Loggains
2016,NYG,2016_11_CHI_NYG,Ben McAdoo
2016,GB,2016_11_GB_WAS,Mike McCarthy
2016,WAS,2016_11_GB_WAS,Sean McVay
2016,HOU,2016_11_HOU_OAK,Bill O'Brien
2016,LV,2016_11_HOU_OAK,Bill Musgrave
2016,JAX,2016_11_JAX_DET,Nathaniel Hackett
2016,DET,2016_11_JAX_DET,Jim Bob Cooter
2016,MIA,2016_11_MIA_LA,Adam Gase
2016,LA,2016_11_MIA_LA,Rob Boras
2016,NE,2016_11_NE_SF,Josh McDaniels
2016,SF,2016_11_NE_SF,Chip Kelly
2016,NO,2016_11_NO_CAR,Sean Payton
2016,CAR,2016_11_NO_CAR,Mike Shula
2016,PHI,2016_11_PHI_SEA,Doug Pederson
2016,SEA,2016_11_PHI_SEA,Darrell Bevell
2016,PIT,2016_11_PIT_CLE,Todd Haley
2016,CLE,2016_11_PIT_CLE,Hue Jackson
2016,TB,2016_11_TB_KC,Dirk Koetter
2016,KC,2016_11_TB_KC,Andy Reid
2016,TEN,2016_11_TEN_IND,Terry Robiskie
2016,IND,2016_11_TEN_IND,Rob Chudzinski
2016,ARI,2016_12_ARI_ATL,Bruce Arians
2016,ATL,2016_12_ARI_ATL,Kyle Shanahan
2016,CAR,2016_12_CAR_OAK,Mike Shula
2016,LV,2016_12_CAR_OAK,Bill Musgrave
2016,CIN,2016_12_CIN_BAL,Ken Zampese
2016,BAL,2016_12_CIN_BAL,Marty Mornhinweg
2016,GB,2016_12_GB_PHI,Mike McCarthy
2016,PHI,2016_12_GB_PHI,Doug Pederson
2016,JAX,2016_12_JAX_BUF,Nathaniel Hackett
2016,BUF,2016_12_JAX_BUF,Anthony Lynn
2016,KC,2016_12_KC_DEN,Andy Reid
2016,DEN,2016_12_KC_DEN,Gary Kubiak
2016,LA,2016_12_LA_NO,Rob Boras
2016,NO,2016_12_LA_NO,Sean Payton
2016,MIN,2016_12_MIN_DET,Pat Shurmur
2016,DET,2016_12_MIN_DET,Jim Bob Cooter
2016,NE,2016_12_NE_NYJ,Josh McDaniels
2016,NYJ,2016_12_NE_NYJ,Chan Gailey
2016,NYG,2016_12_NYG_CLE,Ben McAdoo
2016,CLE,2016_12_NYG_CLE,Hue Jackson
2016,PIT,2016_12_PIT_IND,Todd Haley
2016,IND,2016_12_PIT_IND,Rob Chudzinski
2016,LAC,2016_12_SD_HOU,Ken Whisenhunt
2016,HOU,2016_12_SD_HOU,Bill O'Brien
2016,SEA,2016_12_SEA_TB,Darrell Bevell
2016,TB,2016_12_SEA_TB,Dirk Koetter
2016,SF,2016_12_SF_MIA,Chip Kelly
2016,MIA,2016_12_SF_MIA,Adam Gase
2016,TEN,2016_12_TEN_CHI,Terry Robiskie
2016,CHI,2016_12_TEN_CHI,Dowell Loggains
2016,WAS,2016_12_WAS_DAL,Sean McVay
2016,DAL,2016_12_WAS_DAL,Scott Linehan
2016,BUF,2016_13_BUF_OAK,Anthony Lynn
2016,LV,2016_13_BUF_OAK,Bill Musgrave
2016,CAR,2016_13_CAR_SEA,Mike Shula
2016,SEA,2016_13_CAR_SEA,Darrell Bevell
2016,DAL,2016_13_DAL_MIN,Scott Linehan
2016,MIN,2016_13_DAL_MIN,Pat Shurmur
2016,DEN,2016_13_DEN_JAX,Gary Kubiak
2016,JAX,2016_13_DEN_JAX,Nathaniel Hackett
2016,DET,2016_13_DET_NO,Jim Bob Cooter
2016,NO,2016_13_DET_NO,Sean Payton
2016,HOU,2016_13_HOU_GB,Bill O'Brien
2016,GB,2016_13_HOU_GB,Mike McCarthy
2016,IND,2016_13_IND_NYJ,Rob Chudzinski
2016,NYJ,2016_13_IND_NYJ,Chan Gailey
2016,KC,2016_13_KC_ATL,Andy Reid
2016,ATL,2016_13_KC_ATL,Kyle Shanahan
2016,LA,2016_13_LA_NE,Rob Boras
2016,NE,2016_13_LA_NE,Josh McDaniels
2016,MIA,2016_13_MIA_BAL,Adam Gase
2016,BAL,2016_13_MIA_BAL,Marty Mornhinweg
2016,NYG,2016_13_NYG_PIT,Ben McAdoo
2016,PIT,2016_13_NYG_PIT,Todd Haley
2016,PHI,2016_13_PHI_CIN,Doug Pederson
2016,CIN,2016_13_PHI_CIN,Ken Zampese
2016,SF,2016_13_SF_CHI,Chip Kelly
2016,CHI,2016_13_SF_CHI,Dowell Loggains
2016,TB,2016_13_TB_SD,Dirk Koetter
2016,LAC,2016_13_TB_SD,Ken Whisenhunt
2016,WAS,2016_13_WAS_ARI,Sean McVay
2016,ARI,2016_13_WAS_ARI,Bruce Arians
2016,ARI,2016_14_ARI_MIA,Bruce Arians
2016,MIA,2016_14_ARI_MIA,Adam Gase
2016,ATL,2016_14_ATL_LA,Kyle Shanahan
2016,LA,2016_14_ATL_LA,Rob Boras
2016,BAL,2016_14_BAL_NE,Marty Mornhinweg
2016,NE,2016_14_BAL_NE,Josh McDaniels
2016,CHI,2016_14_CHI_DET,Dowell Loggains
2016,DET,2016_14_CHI_DET,Jim Bob Cooter
2016,CIN,2016_14_CIN_CLE,Ken Zampese
2016,CLE,2016_14_CIN_CLE,Hue Jackson
2016,DAL,2016_14_DAL_NYG,Scott Linehan
2016,NYG,2016_14_DAL_NYG,Ben McAdoo
2016,DEN,2016_14_DEN_TEN,Gary Kubiak
2016,TEN,2016_14_DEN_TEN,Terry Robiskie
2016,HOU,2016_14_HOU_IND,Bill O'Brien
2016,IND,2016_14_HOU_IND,Rob Chudzinski
2016,MIN,2016_14_MIN_JAX,Pat Shurmur
2016,JAX,2016_14_MIN_JAX,Nathaniel Hackett
2016,NO,2016_14_NO_TB,Sean Payton
2016,TB,2016_14_NO_TB,Dirk Koetter
2016,NYJ,2016_14_NYJ_SF,Chan Gailey
2016,SF,2016_14_NYJ_SF,Chip Kelly
2016,LV,2016_14_OAK_KC,Bill Musgrave
2016,KC,2016_14_OAK_KC,Andy Reid
2016,PIT,2016_14_PIT_BUF,Todd Haley
2016,BUF,2016_14_PIT_BUF,Anthony Lynn
2016,LAC,2016_14_SD_CAR,Ken Whisenhunt
2016,CAR,2016_14_SD_CAR,Mike Shula
2016,SEA,2016_14_SEA_GB,Darrell Bevell
2016,GB,2016_14_SEA_GB,Mike McCarthy
2016,WAS,2016_14_WAS_PHI,Sean McVay
2016,PHI,2016_14_WAS_PHI,Doug Pederson
2016,CAR,2016_15_CAR_WAS,Mike Shula
2016,WAS,2016_15_CAR_WAS,Sean McVay
2016,CLE,2016_15_CLE_BUF,Hue Jackson
2016,BUF,2016_15_CLE_BUF,Anthony Lynn
2016,DET,2016_15_DET_NYG,Jim Bob Cooter
2016,NYG,2016_15_DET_NYG,Ben McAdoo
2016,GB,2016_15_GB_CHI,Mike McCarthy
2016,CHI,2016_15_GB_CHI,Dowell Loggains
2016,IND,2016_15_IND_MIN,Rob Chudzinski
2016,MIN,2016_15_IND_MIN,Pat Shurmur
2016,JAX,2016_15_JAX_HOU,Nathaniel Hackett
2016,HOU,2016_15_JAX_HOU,Bill O'Brien
2016,LA,2016_15_LA_SEA,Rob Boras
2016,SEA,2016_15_LA_SEA,Darrell Bevell
2016,MIA,2016_15_MIA_NYJ,Adam Gase
2016,NYJ,2016_15_MIA_NYJ,Chan Gailey
2016,NE,2016_15_NE_DEN,Josh McDaniels
2016,DEN,2016_15_NE_DEN,Gary Kubiak
2016,NO,2016_15_NO_ARI,Sean Payton
2016,ARI,2016_15_NO_ARI,Bruce Arians
2016,LV,2016_15_OAK_SD,Bill Musgrave
2016,LAC,2016_15_OAK_SD,Ken Whisenhunt
2016,PHI,2016_15_PHI_BAL,Doug Pederson
2016,BAL,2016_15_PHI_BAL,Marty Mornhinweg
2016,PIT,2016_15_PIT_CIN,Todd Haley
2016,CIN,2016_15_PIT_CIN,Ken Zampese
2016,SF,2016_15_SF_ATL,Chip Kelly
2016,ATL,2016_15_SF_ATL,Kyle Shanahan
2016,TB,2016_15_TB_DAL,Dirk Koetter
2016,DAL,2016_15_TB_DAL,Scott Linehan
2016,TEN,2016_15_TEN_KC,Terry Robiskie
2016,KC,2016_15_TEN_KC,Andy Reid
2016,ARI,2016_16_ARI_SEA,Bruce Arians
2016,SEA,2016_16_ARI_SEA,Darrell Bevell
2016,ATL,2016_16_ATL_CAR,Kyle Shanahan
2016,CAR,2016_16_ATL_CAR,Mike Shula
2016,BAL,2016_16_BAL_PIT,Marty Mornhinweg
2016,PIT,2016_16_BAL_PIT,Todd Haley
2016,CIN,2016_16_CIN_HOU,Ken Zampese
2016,HOU,2016_16_CIN_HOU,Bill O'Brien
2016,DEN,2016_16_DEN_KC,Gary Kubiak
2016,KC,2016_16_DEN_KC,Andy Reid
2016,DET,2016_16_DET_DAL,Jim Bob Cooter
2016,DAL,2016_16_DET_DAL,Scott Linehan
2016,IND,2016_16_IND_OAK,Rob Chudzinski
2016,LV,2016_16_IND_OAK,Bill Musgrave
2016,MIA,2016_16_MIA_BUF,Adam Gase
2016,BUF,2016_16_MIA_BUF,Anthony Lynn
2016,MIN,2016_16_MIN_GB,Pat Shurmur
2016,GB,2016_16_MIN_GB,Mike McCarthy
2016,NYG,2016_16_NYG_PHI,Ben McAdoo
2016,PHI,2016_16_NYG_PHI,Doug Pederson
2016,NYJ,2016_16_NYJ_NE,Chan Gailey
2016,NE,2016_16_NYJ_NE,Josh McDaniels
2016,LAC,2016_16_SD_CLE,Ken Whisenhunt
2016,CLE,2016_16_SD_CLE,Hue Jackson
2016,SF,2016_16_SF_LA,Chip Kelly
2016,LA,2016_16_SF_LA,Rob Boras
2016,TB,2016_16_TB_NO,Dirk Koetter
2016,NO,2016_16_TB_NO,Sean Payton
2016,TEN,2016_16_TEN_JAX,Terry Robiskie
2016,JAX,2016_16_TEN_JAX,Nathaniel Hackett
2016,WAS,2016_16_WAS_CHI,Sean McVay
2016,CHI,2016_16_WAS_CHI,Dowell Loggains
2016,ARI,2016_17_ARI_LA,Bruce Arians
2016,LA,2016_17_ARI_LA,Rob Boras
2016,BAL,2016_17_BAL_CIN,Marty Mornhinweg
2016,CIN,2016_17_BAL_CIN,Ken Zampese
2016,BUF,2016_17_BUF_NYJ,Anthony Lynn
2016,NYJ,2016_17_BUF_NYJ,Chan Gailey
2016,CAR,2016_17_CAR_TB,Mike Shula
2016,TB,2016_17_CAR_TB,Dirk Koetter
2016,CHI,2016_17_CHI_MIN,Dowell Loggains
2016,MIN,2016_17_CHI_MIN,Pat Shurmur
2016,CLE,2016_17_CLE_PIT,Hue Jackson
2016,PIT,2016_17_CLE_PIT,Todd Haley
2016,DAL,2016_17_DAL_PHI,Scott Linehan
2016,PHI,2016_17_DAL_PHI,Doug Pederson
2016,GB,2016_17_GB_DET,Mike McCarthy
2016,DET,2016_17_GB_DET,Jim Bob Cooter
2016,HOU,2016_17_HOU_TEN,Bill O'Brien
2016,TEN,2016_17_HOU_TEN,Terry Robiskie
2016,JAX,2016_17_JAX_IND,Nathaniel Hackett
2016,IND,2016_17_JAX_IND,Rob Chudzinski
2016,KC,2016_17_KC_SD,Andy Reid
2016,LAC,2016_17_KC_SD,Ken Whisenhunt
2016,NE,2016_17_NE_MIA,Josh McDaniels
2016,MIA,2016_17_NE_MIA,Adam Gase
2016,NO,2016_17_NO_ATL,Sean Payton
2016,ATL,2016_17_NO_ATL,Kyle Shanahan
2016,NYG,2016_17_NYG_WAS,Ben McAdoo
2016,WAS,2016_17_NYG_WAS,Sean McVay
2016,LV,2016_17_OAK_DEN,Bill Musgrave
2016,DEN,2016_17_OAK_DEN,Gary Kubiak
2016,SEA,2016_17_SEA_SF,Darrell Bevell
2016,SF,2016_17_SEA_SF,Chip Kelly
2016,DET,2016_18_DET_SEA,Jim Bob Cooter
2016,SEA,2016_18_DET_SEA,Darrell Bevell
2016,MIA,2016_18_MIA_PIT,Adam Gase
2016,PIT,2016_18_MIA_PIT,Todd Haley
2016,NYG,2016_18_NYG_GB,Ben McAdoo
2016,GB,2016_18_NYG_GB,Mike McCarthy
2016,LV,2016_18_OAK_HOU,Bill Musgrave
2016,HOU,2016_18_OAK_HOU,Bill O'Brien
2016,GB,2016_19_GB_DAL,Mike McCarthy
2016,DAL,2016_19_GB_DAL,Scott Linehan
2016,HOU,2016_19_HOU_NE,Bill O'Brien
2016,NE,2016_19_HOU_NE,Josh McDaniels
2016,PIT,2016_19_PIT_KC,Todd Haley
2016,KC,2016_19_PIT_KC,Andy Reid
2016,SEA,2016_19_SEA_ATL,Darrell Bevell
2016,ATL,2016_19_SEA_ATL,Kyle Shanahan
2016,GB,2016_20_GB_ATL,Mike McCarthy
2016,ATL,2016_20_GB_ATL,Kyle Shanahan
2016,PIT,2016_20_PIT_NE,Todd Haley
2016,NE,2016_20_PIT_NE,Josh McDaniels
2016,NE,2016_21_NE_ATL,Josh McDaniels
2016,ATL,2016_21_NE_ATL,Kyle Shanahan
2017,ARI,2017_01_ARI_DET,Bruce Arians
2017,DET,2017_01_ARI_DET,Jim Bob Cooter
2017,ATL,2017_01_ATL_CHI,Steve Sarkisian
2017,CHI,2017_01_ATL_CHI,Dowell Loggains
2017,CIN,2017_01_BAL_CIN,Ken Zampese
2017,BAL,2017_01_BAL_CIN,Marty Mornhinweg
2017,CAR,2017_01_CAR_SF,Mike Shula
2017,SF,2017_01_CAR_SF,Kyle Shanahan
2017,LA,2017_01_IND_LA,Sean McVay
2017,IND,2017_01_IND_LA,Rob Chudzinski
2017,JAX,2017_01_JAX_HOU,Nathaniel Hackett
2017,HOU,2017_01_JAX_HOU,Bill O'Brien
2017,NE,2017_01_KC_NE,Josh McDaniels
2017,KC,2017_01_KC_NE,Andy Reid
2017,DEN,2017_01_LAC_DEN,Mike McCoy
2017,LAC,2017_01_LAC_DEN,Ken Whisenhunt
2017,NO,2017_01_NO_MIN,Sean Payton
2017,MIN,2017_01_NO_MIN,Pat Shurmur
2017,DAL,2017_01_NYG_DAL,Scott Linehan
2017,NYG,2017_01_NYG_DAL,Ben McAdoo
2017,BUF,2017_01_NYJ_BUF,Rick Dennison
2017,NYJ,2017_01_NYJ_BUF,John Morton
2017,LV,2017_01_OAK_TEN,Todd Downing
2017,TEN,2017_01_OAK_TEN,Terry Robiskie
2017,WAS,2017_01_PHI_WAS,Jay Gruden
2017,PHI,2017_01_PHI_WAS,Doug Pederson
2017,CLE,2017_01_PIT_CLE,Hue Jackson
2017,PIT,2017_01_PIT_CLE,Todd Haley
2017,SEA,2017_01_SEA_GB,Darrell Bevell
2017,GB,2017_01_SEA_GB,Mike McCarthy
2017,ARI,2017_02_ARI_IND,Bruce Arians
2017,IND,2017_02_ARI_IND,Rob Chudzinski
2017,CAR,2017_02_BUF_CAR,Mike Shula
2017,BUF,2017_02_BUF_CAR,Rick Dennison
2017,TB,2017_02_CHI_TB,Dirk Koetter
2017,CHI,2017_02_CHI_TB,Dowell Loggains
2017,CLE,2017_02_CLE_BAL,Hue Jackson
2017,BAL,2017_02_CLE_BAL,Marty Mornhinweg
2017,DAL,2017_02_DAL_DEN,Scott Linehan
2017,DEN,2017_02_DAL_DEN,Mike McCoy
2017,DET,2017_02_DET_NYG,Jim Bob Cooter
2017,NYG,2017_02_DET_NYG,Ben McAdoo
2017,ATL,2017_02_GB_ATL,Steve Sarkisian
2017,GB,2017_02_GB_ATL,Mike McCarthy
2017,HOU,2017_02_HOU_CIN,Bill O'Brien
2017,CIN,2017_02_HOU_CIN,Ken Zampese
2017,LAC,2017_02_MIA_LAC,Ken Whisenhunt
2017,MIA,2017_02_MIA_LAC,Adam Gase
2017,PIT,2017_02_MIN_PIT,Todd Haley
2017,MIN,2017_02_MIN_PIT,Pat Shurmur
2017,NE,2017_02_NE_NO,Josh McDaniels
2017,NO,2017_02_NE_NO,Sean Payton
2017,LV,2017_02_NYJ_OAK,Todd Downing
2017,NYJ,2017_02_NYJ_OAK,John Morton
2017,KC,2017_02_PHI_KC,Andy Reid
2017,PHI,2017_02_PHI_KC,Doug Pederson
2017,SEA,2017_02_SF_SEA,Darrell Bevell
2017,SF,2017_02_SF_SEA,Kyle Shanahan
2017,TEN,2017_02_TEN_JAX,Terry Robiskie
2017,JAX,2017_02_TEN_JAX,Nathaniel Hackett
2017,LA,2017_02_WAS_LA,Sean McVay
2017,WAS,2017_02_WAS_LA,Jay Gruden
2017,ATL,2017_03_ATL_DET,Steve Sarkisian
2017,DET,2017_03_ATL_DET,Jim Bob Cooter
2017,BAL,2017_03_BAL_JAX,Marty Mornhinweg
2017,JAX,2017_03_BAL_JAX,Nathaniel Hackett
2017,CIN,2017_03_CIN_GB,Bill Lazor
2017,GB,2017_03_CIN_GB,Mike McCarthy
2017,CLE,2017_03_CLE_IND,Hue Jackson
2017,IND,2017_03_CLE_IND,Rob Chudzinski
2017,ARI,2017_03_DAL_ARI,Bruce Arians
2017,DAL,2017_03_DAL_ARI,Scott Linehan
2017,DEN,2017_03_DEN_BUF,Mike McCoy
2017,BUF,2017_03_DEN_BUF,Rick Dennison
2017,HOU,2017_03_HOU_NE,Bill O'Brien
2017,NE,2017_03_HOU_NE,Josh McDaniels
2017,LAC,2017_03_KC_LAC,Ken Whisenhunt
2017,KC,2017_03_KC_LAC,Andy Reid
2017,SF,2017_03_LA_SF,Kyle Shanahan
2017,LA,2017_03_LA_SF,Sean McVay
2017,NYJ,2017_03_MIA_NYJ,John Morton
2017,MIA,2017_03_MIA_NYJ,Adam Gase
2017,CAR,2017_03_NO_CAR,Mike Shula
2017,NO,2017_03_NO_CAR,Sean Payton
2017,PHI,2017_03_NYG_PHI,Doug Pederson
2017,NYG,2017_03_NYG_PHI,Ben McAdoo
2017,LV,2017_03_OAK_WAS,Todd Downing
2017,WAS,2017_03_OAK_WAS,Jay Gruden
2017,PIT,2017_03_PIT_CHI,Todd Haley
2017,CHI,2017_03_PIT_CHI,Dowell Loggains
2017,TEN,2017_03_SEA_TEN,Terry Robiskie
2017,SEA,2017_03_SEA_TEN,Darrell Bevell
2017,MIN,2017_03_TB_MIN,Pat Shurmur
2017,TB,2017_03_TB_MIN,Dirk Koetter
2017,ATL,2017_04_BUF_ATL,Steve Sarkisian
2017,BUF,2017_04_BUF_ATL,Rick Dennison
2017,NE,2017_04_CAR_NE,Josh McDaniels
2017,CAR,2017_04_CAR_NE,Mike Shula
2017,GB,2017_04_CHI_GB,Mike McCarthy
2017,CHI,2017_04_CHI_GB,Dowell Loggains
2017,CLE,2017_04_CIN_CLE,Hue Jackson
2017,CIN,2017_04_CIN_CLE,Bill Lazor
2017,DET,2017_04_DET_MIN,Jim Bob Cooter
2017,MIN,2017_04_DET_MIN,Pat Shurmur
2017,IND,2017_04_IND_SEA,Rob Chudzinski
2017,SEA,2017_04_IND_SEA,Darrell Bevell
2017,NYJ,2017_04_JAX_NYJ,John Morton
2017,JAX,2017_04_JAX_NYJ,Nathaniel Hackett
2017,DAL,2017_04_LA_DAL,Scott Linehan
2017,LA,2017_04_LA_DAL,Sean McVay
2017,MIA,2017_04_NO_MIA,Adam Gase
2017,NO,2017_04_NO_MIA,Sean Payton
2017,NYG,2017_04_NYG_TB,Ben McAdoo
2017,TB,2017_04_NYG_TB,Dirk Koetter
2017,DEN,2017_04_OAK_DEN,Mike McCoy
2017,LV,2017_04_OAK_DEN,Todd Downing
2017,LAC,2017_04_PHI_LAC,Ken Whisenhunt
2017,PHI,2017_04_PHI_LAC,Doug Pederson
2017,BAL,2017_04_PIT_BAL,Marty Mornhinweg
2017,PIT,2017_04_PIT_BAL,Todd Haley
2017,ARI,2017_04_SF_ARI,Bruce Arians
2017,SF,2017_04_SF_ARI,Kyle Shanahan
2017,TEN,2017_04_TEN_HOU,Terry Robiskie
2017,HOU,2017_04_TEN_HOU,Bill O'Brien
2017,WAS,2017_04_WAS_KC,Jay Gruden
2017,KC,2017_04_WAS_KC,Andy Reid
2017,ARI,2017_05_ARI_PHI,Bruce Arians
2017,PHI,2017_05_ARI_PHI,Doug Pederson
2017,BAL,2017_05_BAL_OAK,Marty Mornhinweg
2017,LV,2017_05_BAL_OAK,Todd Downing
2017,CIN,2017_05_BUF_CIN,Bill Lazor
2017,BUF,2017_05_BUF_CIN,Rick Dennison
2017,DET,2017_05_CAR_DET,Jim Bob Cooter
2017,CAR,2017_05_CAR_DET,Mike Shula
2017,DAL,2017_05_GB_DAL,Scott Linehan
2017,GB,2017_05_GB_DAL,Mike McCarthy
2017,JAX,2017_05_JAX_PIT,Nathaniel Hackett
2017,PIT,2017_05_JAX_PIT,Todd Haley
2017,KC,2017_05_KC_HOU,Andy Reid
2017,HOU,2017_05_KC_HOU,Bill O'Brien
2017,LAC,2017_05_LAC_NYG,Ken Whisenhunt
2017,NYG,2017_05_LAC_NYG,Ben McAdoo
2017,CHI,2017_05_MIN_CHI,Dowell Loggains
2017,MIN,2017_05_MIN_CHI,Pat Shurmur
2017,NE,2017_05_NE_TB,Josh McDaniels
2017,TB,2017_05_NE_TB,Dirk Koetter
2017,NYJ,2017_05_NYJ_CLE,John Morton
2017,CLE,2017_05_NYJ_CLE,Hue Jackson
2017,SEA,2017_05_SEA_LA,Darrell Bevell
2017,LA,2017_05_SEA_LA,Sean McVay
2017,IND,2017_05_SF_IND,Rob Chudzinski
2017,SF,2017_05_SF_IND,Kyle Shanahan
2017,TEN,2017_05_TEN_MIA,Terry Robiskie
2017,MIA,2017_05_TEN_MIA,Adam Gase
2017,BAL,2017_06_CHI_BAL,Marty Mornhinweg
2017,CHI,2017_06_CHI_BAL,Dowell Loggains
2017,HOU,2017_06_CLE_HOU,Bill O'Brien
2017,CLE,2017_06_CLE_HOU,Hue Jackson
2017,NO,2017_06_DET_NO,Sean Payton
2017,DET,2017_06_DET_NO,Jim Bob Cooter
2017,GB,2017_06_GB_MIN,Mike McCarthy
2017,MIN,2017_06_GB_MIN,Pat Shurmur
2017,TEN,2017_06_IND_TEN,Terry Robiskie
2017,IND,2017_06_IND_TEN,Rob Chudzinski
2017,LA,2017_06_LA_JAX,Sean McVay
2017,JAX,2017_06_LA_JAX,Nathaniel Hackett
2017,LAC,2017_06_LAC_OAK,Ken Whisenhunt
2017,LV,2017_06_LAC_OAK,Todd Downing
2017,ATL,2017_06_MIA_ATL,Steve Sarkisian
2017,MIA,2017_06_MIA_ATL,Adam Gase
2017,NYJ,2017_06_NE_NYJ,John Morton
2017,NE,2017_06_NE_NYJ,Josh McDaniels
2017,DEN,2017_06_NYG_DEN,Mike McCoy
2017,NYG,2017_06_NYG_DEN,Mike Sullivan
2017,PHI,2017_06_PHI_CAR,Doug Pederson
2017,CAR,2017_06_PHI_CAR,Mike Shula
2017,PIT,2017_06_PIT_KC,Todd Haley
2017,KC,2017_06_PIT_KC,Andy Reid
2017,WAS,2017_06_SF_WAS,Jay Gruden
2017,SF,2017_06_SF_WAS,Kyle Shanahan
2017,ARI,2017_06_TB_ARI,Bruce Arians
2017,TB,2017_06_TB_ARI,Dirk Koetter
2017,ARI,2017_07_ARI_LA,Bruce Arians
2017,LA,2017_07_ARI_LA,Sean McVay
2017,NE,2017_07_ATL_NE,Josh McDaniels
2017,ATL,2017_07_ATL_NE,Steve Sarkisian
2017,BAL,2017_07_BAL_MIN,Marty Mornhinweg
2017,MIN,2017_07_BAL_MIN,Pat Shurmur
2017,CAR,2017_07_CAR_CHI,Mike Shula
2017,CHI,2017_07_CAR_CHI,Dowell Loggains
2017,PIT,2017_07_CIN_PIT,Todd Haley
2017,CIN,2017_07_CIN_PIT,Bill Lazor
2017,DAL,2017_07_DAL_SF,Scott Linehan
2017,SF,2017_07_DAL_SF,Kyle Shanahan
2017,DEN,2017_07_DEN_LAC,Mike McCoy
2017,LAC,2017_07_DEN_LAC,Ken Whisenhunt
2017,JAX,2017_07_JAX_IND,Nathaniel Hackett
2017,IND,2017_07_JAX_IND,Rob Chudzinski
2017,KC,2017_07_KC_OAK,Andy Reid
2017,LV,2017_07_KC_OAK,Todd Downing
2017,GB,2017_07_NO_GB,Mike McCarthy
2017,NO,2017_07_NO_GB,Sean Payton
2017,NYJ,2017_07_NYJ_MIA,John Morton
2017,MIA,2017_07_NYJ_MIA,Adam Gase
2017,SEA,2017_07_SEA_NYG,Darrell Bevell
2017,NYG,2017_07_SEA_NYG,Mike Sullivan
